Nvec,Chunck,NN,Time,Error,Prob
3536,0,2962,1426.63,0.0022181983,1

3544,0,2962,1384.31,0.0022181983,1

3552,0,2962,1394.31,0.0022181983,1

3560,0,2962,1459.34,0.0022181983,1

3568,0,2962,1324.88,0.0022181983,1

3576,0,2962,1419.89,0.0022181983,1

3584,0,2962,1537.71,0.0022181983,1

3592,0,2962,1366.6,0.0022181983,1

3600,0,2962,1455.44,0.0022181983,1

3608,0,2962,1350.05,0.0022181983,1

3616,0,2962,1401.77,0.0022181983,1

3624,0,2962,1490.87,0.0022181983,1

3632,0,2962,1319.83,0.0022181983,1

3640,0,2962,1973.95,0.0022181983,1

3648,0,2962,1704.43,0.0022181983,1

3656,0,2962,1410.17,0.0022181983,1

3664,0,2962,1612.41,0.0022181983,1

3672,0,2962,1398.24,0.0022181983,1

3680,0,2962,1486.91,0.0022181983,1

3688,0,2962,1391.01,0.0022181983,1

3696,0,2962,1542.73,0.0022181983,1

3704,0,2962,1569.94,0.0022181983,1

3712,0,2962,1463.49,0.0022181983,1

3720,0,2962,1448.71,0.0022181983,1

3728,0,2962,1464.47,0.0022181983,1

3736,0,2962,1409.46,0.0022181983,1

3744,0,2962,1426.25,0.0022181983,1

3752,0,2962,1402.8,0.0022181983,1

3760,0,2962,1487.48,0.0022181983,1

3768,0,2962,1419.85,0.0022181983,1

3776,0,2962,1488.39,0.0022181983,1

3784,0,2962,1311.09,0.0022181983,1

3792,0,2962,1423.01,0.0022181983,1

3800,0,2962,1370.18,0.0022181983,1

3808,0,2962,1420.58,0.0022181983,1

3816,0,2962,1864.29,0.0022181983,1

3824,0,2962,1442.1,0.0022181983,1

3832,0,2962,1556.88,0.0022181983,1

3840,0,2962,1499,0.0022181983,1

3848,0,2962,1483.28,0.0022181983,1

3856,0,2962,1355,0.0022181983,1

3864,0,2962,1452.52,0.0022181983,1

3872,0,2962,1391.22,0.0022181983,1

3880,0,2962,1441.79,0.0022181983,1

3888,0,2962,1417.1,0.0022181983,1

3896,0,2962,1467.52,0.0022181983,1

3904,0,2962,1386.06,0.0022181983,1

3912,0,2962,1452.79,0.0022181983,1

3920,0,2962,1523.12,0.0022181983,1

