Ncache,Chunck,NN,Time,Error,Prob
36700,0,2962,1950.88,0.0022181971,1

36800,0,2962,2044.5,0.0022181971,1

36900,0,2962,2047.91,0.0022181971,1

37000,0,2962,1958.62,0.0022181971,1

37100,0,2962,2209.49,0.0022181971,1

37200,0,2962,1955.09,0.0022181971,1

37300,0,2962,2023.13,0.0022181971,1

37400,0,2962,2098.35,0.0022181971,1

37500,0,2962,1942.59,0.0022181971,1

37600,0,2962,2077.94,0.0022181971,1

37700,0,2962,2066.69,0.0022181971,1

37800,0,2962,1970.89,0.0022181971,1

37900,0,2962,2080.33,0.0022181971,1

38000,0,2962,1963.12,0.0022181971,1

38100,0,2962,2080.16,0.0022181971,1

38200,0,2962,2046.48,0.0022181971,1

38300,0,2962,1968.38,0.0022181971,1

38400,0,2962,2100.9,0.0022181971,1

38500,0,2962,1971.51,0.0022181971,1

38600,0,2962,2082.73,0.0022181971,1

38700,0,2962,2088.9,0.0022181971,1

38800,0,2962,1958.99,0.0022181971,1

38900,0,2962,2095.72,0.0022181971,1

39000,0,2962,2065.89,0.0022181971,1

39100,0,2962,1986.33,0.0022181971,1

39200,0,2962,2112.33,0.0022181971,1

39300,0,2962,2018.28,0.0022181971,1

39400,0,2962,2128.66,0.0022181971,1

39500,0,2962,2130.06,0.0022181971,1

39600,0,2962,1981.72,0.0022181971,1

39700,0,2962,2109.31,0.0022181971,1

39800,0,2962,2078.83,0.0022181971,1

39900,0,2962,2007.58,0.0022181971,1

40000,0,2962,2125.37,0.0022181971,1

40100,0,2962,2010.33,0.0022181971,1

40200,0,2962,2084.81,0.0022181971,1

40300,0,2962,2118.35,0.0022181971,1

40400,0,2962,1980.58,0.0022181971,1

40500,0,2962,2284.98,0.0022181971,1

40600,0,2962,2101.95,0.0022181971,1

40700,0,2962,2016.33,0.0022181971,1

40800,0,2962,2141.31,0.0022181971,1

40900,0,2962,2082.97,0.0022181971,1

41000,0,2962,2010.82,0.0022181971,1

41100,0,2962,2129.55,0.0022181971,1

41200,0,2962,2020.93,0.0022181971,1

41300,0,2962,2077.77,0.0022181971,1

41400,0,2962,2134.58,0.0022181971,1

41500,0,2962,2004.39,0.0022181971,1

41600,0,2962,2124.86,0.0022181971,1

41700,0,2962,2133.09,0.0022181971,1

41800,0,2962,2027.78,0.0022181971,1

41900,0,2962,2144.35,0.0022181971,1

42000,0,2962,2110.69,0.0022181971,1

42100,0,2962,2028.46,0.0022181971,1

42200,0,2962,2134.87,0.0022181971,1

42300,0,2962,2033.82,0.0022181971,1

42400,0,2962,2106.66,0.0022181971,1

42500,0,2962,2147.3,0.0022181971,1

42600,0,2962,2026.17,0.0022181971,1

42700,0,2962,2133.26,0.0022181971,1

42800,0,2962,2138.67,0.0022181971,1

42900,0,2962,2028.74,0.0022181971,1

43000,0,2962,2134.93,0.0022181971,1

43100,0,2962,2133.02,0.0022181971,1

43200,0,2962,2049.19,0.0022181971,1

43300,0,2962,2134.54,0.0022181971,1

43400,0,2962,2035.4,0.0022181971,1

43500,0,2962,2130.61,0.0022181971,1

