Nvec,Chunck,NN,Time,Error,Prob
2984,30,2962,1709.21,0.0046137406,1
2992,30,2962,1711.3,0.0046137406,1
3000,30,2962,1716.12,0.0046137406,1
3008,30,2962,1720.89,0.0046137406,1
3016,30,2962,1725.33,0.0046137406,1
3024,30,2962,1736.69,0.0046137406,1
3032,30,2962,1736.21,0.0046137406,1
3040,30,2962,1741.5,0.0046137406,1
3048,30,2962,1743.48,0.0046137406,1
3056,30,2962,1749.93,0.0046137406,1
3064,30,2962,1757.19,0.0046137406,1
3072,30,2962,1766.1,0.0046137406,1
3080,30,2962,1767.24,0.0046137406,1
3088,30,2962,1766.83,0.0046137406,1
3096,30,2962,1773.65,0.0046137406,1
3104,30,2962,1780.77,0.0046137406,1
3112,30,2962,1786.57,0.0046137406,1
3120,30,2962,1787.63,0.0046137406,1
3128,30,2962,1793.06,0.0046137406,1
3136,30,2962,1795.83,0.0046137406,1
3144,30,2962,1805.01,0.0046137406,1
3152,30,2962,1804.35,0.0046137406,1
3160,30,2962,1809.07,0.0046137406,1
3168,30,2962,1820.13,0.0046137406,1
3176,30,2962,1816.98,0.0046137406,1
3184,30,2962,1826.34,0.0046137406,1
3192,30,2962,1829.83,0.0046137406,1
3200,30,2962,1838.38,0.0046137406,1
3208,30,2962,1836.58,0.0046137406,1
3216,30,2962,1845.15,0.0046137406,1
3224,30,2962,1850.73,0.0046137406,1
3232,30,2962,2333.59,0.0046137406,1
3240,30,2962,1869,0.0046137406,1
3248,30,2962,1859.96,0.0046137406,1
3256,30,2962,1864.45,0.0046137406,1
3264,30,2962,1872.63,0.0046137406,1
3272,30,2962,1873.32,0.0046137406,1
3280,30,2962,1878.04,0.0046137406,1
3288,30,2962,1886.27,0.0046137406,1
3296,30,2962,1889.26,0.0046137406,1
3304,30,2962,1893.95,0.0046137406,1
3312,30,2962,1897.51,0.0046137406,1
3320,30,2962,1902.02,0.0046137406,1
3328,30,2962,1909.88,0.0046137406,1
3336,30,2962,1847.57,0.0046137406,1
3344,30,2962,1853.39,0.0046137406,1
3352,30,2962,1858.4,0.0046137406,1
3360,30,2962,1863.66,0.0046137406,1
3368,30,2962,1867.39,0.0046137406,1
3376,30,2962,1870.73,0.0046137406,1
3384,30,2962,1879.27,0.0046137406,1
3392,30,2962,1882.76,0.0046137406,1
3400,30,2962,1888.49,0.0046137406,1
3408,30,2962,1912.27,0.0046137406,1
3416,30,2962,1893.99,0.0046137406,1
3424,30,2962,1896.97,0.0046137406,1
3432,30,2962,1903.21,0.0046137406,1
3440,30,2962,1907.52,0.0046137406,1
3448,30,2962,1913.12,0.0046137406,1
3456,30,2962,1848.61,0.0046137406,1
3464,30,2962,1853.47,0.0046137406,1
3472,30,2962,1862.66,0.0046137406,1
3480,30,2962,1866.56,0.0046137406,1
3488,30,2962,1866.21,0.0046137406,1
3496,30,2962,1877.47,0.0046137406,1
3504,30,2962,1880.95,0.0046137406,1
3512,30,2962,1880.46,0.0046137406,1
3520,30,2962,1886.1,0.0046137406,1
3528,30,2962,1890.29,0.0046137406,1
3536,30,2962,1893.96,0.0046137406,1
3544,30,2962,1902.1,0.0046137406,1
3552,30,2962,1903.19,0.0046137406,1
3560,30,2962,1906.58,0.0046137406,1
3568,30,2962,1913.15,0.0046137406,1
3576,30,2962,1852.98,0.0046137406,1
3584,30,2962,1856.79,0.0046137406,1
3592,30,2962,1854.35,0.0046137406,1
3600,30,2962,1868.78,0.0046137406,1
3608,30,2962,1867.89,0.0046137406,1
3616,30,2962,1868.16,0.0046137406,1
3624,30,2962,1873.07,0.0046137406,1
3632,30,2962,1877.42,0.0046137406,1
3640,30,2962,1881.13,0.0046137406,1
3648,30,2962,1891.25,0.0046137406,1
3656,30,2962,1894.02,0.0046137406,1
3664,30,2962,1897.24,0.0046137406,1
3672,30,2962,1901.28,0.0046137406,1
3680,30,2962,1899.24,0.0046137406,1
3688,30,2962,1908.55,0.0046137406,1
3696,30,2962,1908.82,0.0046137406,1
3704,30,2962,1845.57,0.0046137406,1
3712,30,2962,1846.44,0.0046137406,1
3720,30,2962,1854.96,0.0046137406,1
3728,30,2962,1855.98,0.0046137406,1
3736,30,2962,1857.46,0.0046137406,1
3744,30,2962,1868.68,0.0046137406,1
3752,30,2962,1880.85,0.0046137406,1
3760,30,2962,1872.27,0.0046137406,1
3768,30,2962,1874.71,0.0046137406,1
3776,30,2962,1882.64,0.0046137406,1
3784,30,2962,1884.32,0.0046137406,1
3792,30,2962,1886.32,0.0046137406,1
3800,30,2962,1889.98,0.0046137406,1
3808,30,2962,1898.48,0.0046137406,1
3816,30,2962,1901.94,0.0046137406,1
3824,30,2962,1903.92,0.0046137406,1
3832,30,2962,1906.07,0.0046137406,1
