Ncache,Chunck,NN,Time,Error,Prob
33200,70,2962,196.884,0.0046137406,1
33300,70,2962,193.379,0.0046137406,1
33400,70,2962,197.11,0.0046137406,1
33500,70,2962,196.714,0.0046137406,1
33600,70,2962,198.499,0.0046137406,1
33700,70,2962,196.12,0.0046137406,1
33800,70,2962,196.843,0.0046137406,1
33900,70,2962,196.421,0.0046137406,1
34000,70,2962,194.388,0.0046137406,1
34100,70,2962,196.077,0.0046137406,1
34200,70,2962,190.126,0.0046137406,1
34300,70,2962,197.153,0.0046137406,1
34400,70,2962,195.982,0.0046137406,1
34500,70,2962,195.538,0.0046137406,1
34600,70,2962,196.548,0.0046137406,1
34700,70,2962,198.773,0.0046137406,1
34800,70,2962,195.788,0.0046137406,1
34900,70,2962,198.93,0.0046137406,1
35000,70,2962,194.632,0.0046137406,1
35100,70,2962,193.389,0.0046137406,1
35200,70,2962,196.464,0.0046137406,1
35300,70,2962,193.638,0.0046137406,1
35400,70,2962,196.457,0.0046137406,1
35500,70,2962,194.616,0.0046137406,1
35600,70,2962,194.456,0.0046137406,1
35700,70,2962,196.51,0.0046137406,1
35800,70,2962,195.103,0.0046137406,1
35900,70,2962,195.423,0.0046137406,1
36000,70,2962,212.061,0.0046137406,1
36100,70,2962,276.69,0.0046137406,1
36200,70,2962,194.91,0.0046137406,1
36300,70,2962,197.11,0.0046137406,1
36400,70,2962,197.142,0.0046137406,1
36500,70,2962,195.035,0.0046137406,1
36600,70,2962,199.513,0.0046137406,1
36700,70,2962,194.122,0.0046137406,1
36800,70,2962,197.231,0.0046137406,1
36900,70,2962,197.715,0.0046137406,1
37000,70,2962,196.298,0.0046137406,1
37100,70,2962,197.267,0.0046137406,1
37200,70,2962,198.241,0.0046137406,1
37300,70,2962,195.448,0.0046137406,1
37400,70,2962,199.634,0.0046137406,1
37500,70,2962,199.867,0.0046137406,1
37600,70,2962,199.984,0.0046137406,1
37700,70,2962,197.8,0.0046137406,1
37800,70,2962,194.896,0.0046137406,1
37900,70,2962,197.352,0.0046137406,1
38000,70,2962,196.479,0.0046137406,1
38100,70,2962,204.562,0.0046137406,1
38200,70,2962,214.766,0.0046137406,1
38300,70,2962,193.203,0.0046137406,1
38400,70,2962,195.728,0.0046137406,1
38500,70,2962,195.43,0.0046137406,1
38600,70,2962,198.827,0.0046137406,1
38700,70,2962,197.012,0.0046137406,1
38800,70,2962,197.312,0.0046137406,1
38900,70,2962,198.575,0.0046137406,1
39000,70,2962,238.942,0.0046137406,1
39100,70,2962,198.501,0.0046137406,1
39200,70,2962,202.4,0.0046137406,1
39300,70,2962,198.048,0.0046137406,1
39400,70,2962,199.398,0.0046137406,1
39500,70,2962,196.259,0.0046137406,1
39600,70,2962,202.013,0.0046137406,1
39700,70,2962,200.2,0.0046137406,1
39800,70,2962,197.366,0.0046137406,1
39900,70,2962,196.548,0.0046137406,1
40000,70,2962,199.535,0.0046137406,1
40100,70,2962,199.328,0.0046137406,1
40200,70,2962,199.493,0.0046137406,1
40300,70,2962,199.47,0.0046137406,1
40400,70,2962,196.923,0.0046137406,1
40500,70,2962,202.155,0.0046137406,1
40600,70,2962,197.874,0.0046137406,1
40700,70,2962,199.715,0.0046137406,1
40800,70,2962,198.083,0.0046137406,1
40900,70,2962,203.268,0.0046137406,1
41000,70,2962,199.693,0.0046137406,1
41100,70,2962,205.288,0.0046137406,1
41200,70,2962,198.457,0.0046137406,1
41300,70,2962,199.087,0.0046137406,1
41400,70,2962,199.432,0.0046137406,1
41500,70,2962,199.547,0.0046137406,1
41600,70,2962,216.165,0.0046137406,1
41700,70,2962,203.638,0.0046137406,1
41800,70,2962,198.569,0.0046137406,1
41900,70,2962,202.642,0.0046137406,1
42000,70,2962,201.726,0.0046137406,1
42100,70,2962,199.116,0.0046137406,1
42200,70,2962,199.677,0.0046137406,1
42300,70,2962,203.761,0.0046137406,1
42400,70,2962,199.225,0.0046137406,1
42500,70,2962,203.119,0.0046137406,1
42600,70,2962,200.632,0.0046137406,1
42700,70,2962,200.95,0.0046137406,1
42800,70,2962,200.51,0.0046137406,1
42900,70,2962,201.359,0.0046137406,1
43000,70,2962,201.048,0.0046137406,1
43100,70,2962,201.957,0.0046137406,1
43200,70,2962,203.919,0.0046137406,1
43300,70,2962,204.032,0.0046137406,1
43400,70,2962,200.678,0.0046137406,1
43500,70,2962,204.353,0.0046137406,1
43600,70,2962,203.077,0.0046137406,1
43700,70,2962,206.447,0.0046137406,1
43800,70,2962,220.984,0.0046137406,1
43900,70,2962,203.31,0.0046137406,1
44000,70,2962,203.478,0.0046137406,1
44100,70,2962,204.457,0.0046137406,1
44200,70,2962,204.198,0.0046137406,1
44300,70,2962,204.909,0.0046137406,1
44400,70,2962,204.299,0.0046137406,1
44500,70,2962,202.096,0.0046137406,1
44600,70,2962,206.234,0.0046137406,1
44700,70,2962,205.844,0.0046137406,1
44800,70,2962,205.634,0.0046137406,1
44900,70,2962,206.246,0.0046137406,1
45000,70,2962,204.451,0.0046137406,1
45100,70,2962,206.983,0.0046137406,1
45200,70,2962,208.073,0.0046137406,1
45300,70,2962,206.075,0.0046137406,1
45400,70,2962,204.66,0.0046137406,1
45500,70,2962,206.493,0.0046137406,1
45600,70,2962,212.513,0.0046137406,1
45700,70,2962,213.748,0.0046137406,1
45800,70,2962,209.026,0.0046137406,1
45900,70,2962,208.762,0.0046137406,1
46000,70,2962,209.884,0.0046137406,1
46100,70,2962,207.849,0.0046137406,1
46200,70,2962,207.865,0.0046137406,1
46300,70,2962,207.442,0.0046137406,1
46400,70,2962,207.489,0.0046137406,1
46500,70,2962,207.949,0.0046137406,1
46600,70,2962,211.419,0.0046137406,1
46700,70,2962,209.147,0.0046137406,1
46800,70,2962,214.759,0.0046137406,1
46900,70,2962,208.561,0.0046137406,1
47000,70,2962,209.428,0.0046137406,1
47100,70,2962,216.536,0.0046137406,1
47200,70,2962,214.562,0.0046137406,1
47300,70,2962,210.285,0.0046137406,1
47400,70,2962,214.67,0.0046137406,1
47500,70,2962,223.524,0.0046137406,1
47600,70,2962,209.204,0.0046137406,1
47700,70,2962,211.17,0.0046137406,1
47800,70,2962,212.214,0.0046137406,1
47900,70,2962,214.597,0.0046137406,1
48000,70,2962,215.419,0.0046137406,1
48100,70,2962,212.876,0.0046137406,1
48200,70,2962,212.005,0.0046137406,1
48300,70,2962,217.693,0.0046137406,1
48400,70,2962,212.813,0.0046137406,1
48500,70,2962,217.073,0.0046137406,1
48600,70,2962,263.766,0.0046137406,1
48700,70,2962,212.022,0.0046137406,1
48800,70,2962,213.779,0.0046137406,1
48900,70,2962,213.257,0.0046137406,1
49000,70,2962,216.175,0.0046137406,1
49100,70,2962,215.686,0.0046137406,1
49200,70,2962,214.389,0.0046137406,1
49300,70,2962,292.843,0.0046137406,1
49400,70,2962,214.593,0.0046137406,1
49500,70,2962,226.011,0.0046137406,1
49600,70,2962,215.082,0.0046137406,1
49700,70,2962,216.458,0.0046137406,1
49800,70,2962,235.876,0.0046137406,1
49900,70,2962,215.022,0.0046137406,1
50000,70,2962,236.43,0.0046137406,1
50100,70,2962,216.381,0.0046137406,1
50200,70,2962,215.288,0.0046137406,1
50300,70,2962,234.067,0.0046137406,1
50400,70,2962,221.414,0.0046137406,1
50500,70,2962,220.16,0.0046137406,1
50600,70,2962,215.066,0.0046137406,1
50700,70,2962,215.582,0.0046137406,1
50800,70,2962,218.824,0.0046137406,1
50900,70,2962,215.317,0.0046137406,1
51000,70,2962,226.566,0.0046137406,1
51100,70,2962,216.068,0.0046137406,1
51200,70,2962,216.914,0.0046137406,1
51300,70,2962,301.565,0.0046137406,1
51400,70,2962,218.387,0.0046137406,1
51500,70,2962,226.187,0.0046137406,1
51600,70,2962,213.965,0.0046137406,1
51700,70,2962,234.482,0.0046137406,1
51800,70,2962,214.925,0.0046137406,1
51900,70,2962,233.636,0.0046137406,1
52000,70,2962,220.325,0.0046137406,1
52100,70,2962,216.639,0.0046137406,1
52200,70,2962,214.25,0.0046137406,1
52300,70,2962,215.414,0.0046137406,1
52400,70,2962,214.915,0.0046137406,1
52500,70,2962,213.192,0.0046137406,1
52600,70,2962,216.612,0.0046137406,1
52700,70,2962,216.822,0.0046137406,1
52800,70,2962,218.361,0.0046137406,1
52900,70,2962,216.726,0.0046137406,1
53000,70,2962,219.734,0.0046137406,1
53100,70,2962,218.929,0.0046137406,1
53200,70,2962,216.375,0.0046137406,1
53300,70,2962,214.416,0.0046137406,1
53400,70,2962,217.229,0.0046137406,1
53500,70,2962,258.547,0.0046137406,1
53600,70,2962,216.772,0.0046137406,1
53700,70,2962,229.47,0.0046137406,1
53800,70,2962,217.09,0.0046137406,1
53900,70,2962,214.417,0.0046137406,1
54000,70,2962,217.002,0.0046137406,1
54100,70,2962,216.572,0.0046137406,1
54200,70,2962,217.479,0.0046137406,1
54300,70,2962,216.635,0.0046137406,1
54400,70,2962,217.621,0.0046137406,1
54500,70,2962,216.808,0.0046137406,1
54600,70,2962,221.452,0.0046137406,1
54700,70,2962,214.949,0.0046137406,1
54800,70,2962,221.279,0.0046137406,1
54900,70,2962,214.993,0.0046137406,1
55000,70,2962,216.459,0.0046137406,1
55100,70,2962,219.46,0.0046137406,1
55200,70,2962,220.112,0.0046137406,1
55300,70,2962,217.193,0.0046137406,1
55400,70,2962,217.702,0.0046137406,1
55500,70,2962,337.165,0.0046137406,1
55600,70,2962,216.321,0.0046137406,1
55700,70,2962,217.176,0.0046137406,1
55800,70,2962,215.865,0.0046137406,1
55900,70,2962,217.277,0.0046137406,1
56000,70,2962,218.658,0.0046137406,1
56100,70,2962,218.685,0.0046137406,1
56200,70,2962,233.983,0.0046137406,1
56300,70,2962,217.537,0.0046137406,1
56400,70,2962,221.375,0.0046137406,1
56500,70,2962,218.023,0.0046137406,1
56600,70,2962,222.729,0.0046137406,1
56700,70,2962,218.28,0.0046137406,1
56800,70,2962,217.943,0.0046137406,1
56900,70,2962,217.559,0.0046137406,1
57000,70,2962,222.307,0.0046137406,1
57100,70,2962,216.935,0.0046137406,1
57200,70,2962,222.856,0.0046137406,1
57300,70,2962,219.054,0.0046137406,1
57400,70,2962,215.937,0.0046137406,1
57500,70,2962,217.225,0.0046137406,1
57600,70,2962,218.633,0.0046137406,1
57700,70,2962,217.877,0.0046137406,1
57800,70,2962,217.758,0.0046137406,1
57900,70,2962,306.617,0.0046137406,1
58000,70,2962,218.661,0.0046137406,1
58100,70,2962,224.024,0.0046137406,1
58200,70,2962,222.01,0.0046137406,1
58300,70,2962,220.209,0.0046137406,1
58400,70,2962,219.195,0.0046137406,1
58500,70,2962,219.066,0.0046137406,1
58600,70,2962,223.289,0.0046137406,1
58700,70,2962,219.477,0.0046137406,1
58800,70,2962,235.509,0.0046137406,1
58900,70,2962,221.102,0.0046137406,1
59000,70,2962,220.228,0.0046137406,1
59100,70,2962,233.037,0.0046137406,1
59200,70,2962,223.423,0.0046137406,1
59300,70,2962,218.98,0.0046137406,1
59400,70,2962,219.615,0.0046137406,1
59500,70,2962,219.776,0.0046137406,1
59600,70,2962,236.754,0.0046137406,1
59700,70,2962,220.316,0.0046137406,1
59800,70,2962,219.21,0.0046137406,1
59900,70,2962,224.312,0.0046137406,1
60000,70,2962,219.998,0.0046137406,1
